Email,TicketCategory,DaysToResolve,Escalated
kristy.hart@company.com,PTO Request,0,1
kristy.hart@company.com,PTO Request,5,0
william.keith@company.com,Payroll,9,0
william.keith@company.com,IT Access,19,0
eric.jr@company.com,Comp Inquiry,1,1
eric.jr@company.com,Comp Inquiry,6,0
eric.jr@company.com,PTO Request,3,0
eric.jr@company.com,IT Access,4,1
eric.jr@company.com,IT Access,2,0
daniel.fox@company.com,IT Access,2,0
daniel.fox@company.com,Manager Escalation,1,0
daniel.fox@company.com,PTO Request,0,0
daniel.fox@company.com,Comp Inquiry,2,0
daniel.fox@company.com,Comp Inquiry,1,0
daniel.fox@company.com,Manager Escalation,6,0
daniel.fox@company.com,Payroll,8,0
daniel.fox@company.com,Policy Question,0,0
thomas.harris@company.com,PTO Request,4,0
thomas.harris@company.com,IT Access,1,0
thomas.harris@company.com,Policy Question,0,0
thomas.harris@company.com,Payroll,0,0
thomas.harris@company.com,Policy Question,14,0
erica.johnson@company.com,Payroll,0,0
erica.johnson@company.com,Comp Inquiry,1,0
sylvia.schroeder@company.com,IT Access,6,0
shannon.yu@company.com,IT Access,3,1
shannon.yu@company.com,PTO Request,1,0
shannon.yu@company.com,Payroll,6,1
shannon.yu@company.com,Comp Inquiry,0,0
shannon.yu@company.com,Manager Escalation,0,0
tom.foster@company.com,IT Access,4,0
tom.foster@company.com,PTO Request,4,0
tom.foster@company.com,IT Access,0,0
tom.foster@company.com,Benefits,1,0
eric.taylor@company.com,Benefits,4,0
eric.taylor@company.com,Payroll,0,1
eric.taylor@company.com,IT Access,2,0
travis.conner@company.com,Benefits,1,0
travis.conner@company.com,Manager Escalation,6,0
travis.conner@company.com,IT Access,0,0
marie.thompson@company.com,Comp Inquiry,3,0
marie.thompson@company.com,PTO Request,2,0
marie.thompson@company.com,Policy Question,1,0
marie.thompson@company.com,Comp Inquiry,0,0
melissa.mcfarland@company.com,Benefits,5,0
courtney.chapman@company.com,Payroll,0,0
courtney.chapman@company.com,Benefits,1,0
eric.barker@company.com,Manager Escalation,2,0
eric.barker@company.com,IT Access,1,0
eric.barker@company.com,Comp Inquiry,0,0
eric.barker@company.com,Policy Question,0,0
eric.barker@company.com,Comp Inquiry,2,1
nicholas.rush@company.com,Comp Inquiry,0,0
nicholas.rush@company.com,Policy Question,4,0
nicholas.rush@company.com,Comp Inquiry,3,0
jenna.gamble@company.com,Comp Inquiry,3,0
jenna.gamble@company.com,Policy Question,2,0
jenna.gamble@company.com,Payroll,1,0
jenna.gamble@company.com,Manager Escalation,1,0
jenna.gamble@company.com,PTO Request,1,0
jenna.gamble@company.com,Benefits,1,0
amanda.guzman@company.com,Policy Question,0,0
amanda.guzman@company.com,Comp Inquiry,1,1
tracy.walker@company.com,Comp Inquiry,2,0
tracy.walker@company.com,Payroll,0,0
taylor.taylor@company.com,Benefits,0,0
cynthia.haas@company.com,IT Access,1,0
cynthia.haas@company.com,Manager Escalation,4,1
cynthia.haas@company.com,Manager Escalation,0,0
stephen.davis@company.com,Payroll,15,0
stephen.davis@company.com,Payroll,0,1
stephen.davis@company.com,IT Access,5,0
stephen.davis@company.com,Manager Escalation,4,0
stephen.davis@company.com,Benefits,0,0
margaret.tanner@company.com,IT Access,0,1
margaret.tanner@company.com,Manager Escalation,2,0
margaret.tanner@company.com,Policy Question,2,1
margaret.tanner@company.com,Policy Question,18,1
margaret.tanner@company.com,Policy Question,1,0
derek.wright@company.com,Policy Question,7,0
derek.wright@company.com,Comp Inquiry,0,0
derek.wright@company.com,Benefits,9,0
david.rodriguez@company.com,Benefits,4,0
david.rodriguez@company.com,Comp Inquiry,2,0
david.rodriguez@company.com,Manager Escalation,1,0
david.rodriguez@company.com,IT Access,0,0
david.rodriguez@company.com,Policy Question,0,0
david.rodriguez@company.com,Benefits,1,1
david.rodriguez@company.com,Policy Question,4,0
james.oconnor@company.com,Benefits,1,0
james.oconnor@company.com,Manager Escalation,7,0
james.oconnor@company.com,Benefits,0,0
stacey.snyder@company.com,Manager Escalation,5,0
stacey.snyder@company.com,Policy Question,5,0
stacey.snyder@company.com,IT Access,6,0
joshua.garcia@company.com,Payroll,6,0
joshua.garcia@company.com,IT Access,2,1
joshua.garcia@company.com,Benefits,0,1
joshua.garcia@company.com,Policy Question,0,0
sean.curtis@company.com,Payroll,1,0
sean.curtis@company.com,IT Access,4,0
elizabeth.flores@company.com,Payroll,0,1
elizabeth.flores@company.com,PTO Request,2,0
elizabeth.flores@company.com,Policy Question,0,0
elizabeth.flores@company.com,Manager Escalation,0,0
elizabeth.flores@company.com,PTO Request,0,0
elizabeth.flores@company.com,Benefits,3,0
elizabeth.flores@company.com,Comp Inquiry,0,1
angela.jackson@company.com,PTO Request,3,1
angela.jackson@company.com,PTO Request,4,0
nicholas.payne@company.com,IT Access,1,0
nicholas.payne@company.com,Comp Inquiry,0,0
karen.johnson@company.com,Payroll,0,0
karen.johnson@company.com,PTO Request,2,0
carmen.preston@company.com,Payroll,3,1
carmen.preston@company.com,Comp Inquiry,5,1
carmen.preston@company.com,Policy Question,5,0
carmen.preston@company.com,PTO Request,1,1
brian.harris@company.com,Payroll,2,0
brian.harris@company.com,Comp Inquiry,8,0
brian.harris@company.com,Comp Inquiry,5,0
brian.harris@company.com,PTO Request,1,0
brian.harris@company.com,Payroll,0,0
brian.harris@company.com,PTO Request,3,0
brian.harris@company.com,Comp Inquiry,0,0
brian.harris@company.com,Benefits,1,0
brian.harris@company.com,Policy Question,2,0
brian.harris@company.com,Comp Inquiry,8,0
michael.bowen@company.com,Payroll,6,0
michael.bowen@company.com,Policy Question,0,0
michael.bowen@company.com,Payroll,1,0
michael.bowen@company.com,PTO Request,2,0
michael.bowen@company.com,Comp Inquiry,1,0
michael.bowen@company.com,Manager Escalation,8,0
deborah.campbell@company.com,Payroll,0,1
deborah.campbell@company.com,IT Access,0,0
deborah.campbell@company.com,Comp Inquiry,7,0
deborah.campbell@company.com,Manager Escalation,3,1
deborah.campbell@company.com,Benefits,2,1
deborah.campbell@company.com,Manager Escalation,0,0
anthony.armstrong@company.com,PTO Request,0,1
brittany.ward@company.com,Benefits,2,0
brittany.ward@company.com,Benefits,0,0
brittany.ward@company.com,IT Access,0,0
brittany.ward@company.com,Policy Question,2,0
edward.stanley@company.com,Manager Escalation,5,1
edward.stanley@company.com,Payroll,0,0
edward.stanley@company.com,PTO Request,3,0
edward.stanley@company.com,Benefits,0,0
edward.stanley@company.com,Policy Question,0,0
edward.stanley@company.com,Payroll,1,0
edgar.miller@company.com,Policy Question,0,1
edgar.miller@company.com,Policy Question,0,1
edgar.miller@company.com,Payroll,0,0
edgar.miller@company.com,Comp Inquiry,0,1
elizabeth.sanders@company.com,PTO Request,0,0
elizabeth.sanders@company.com,Comp Inquiry,2,0
elizabeth.sanders@company.com,PTO Request,3,0
elizabeth.sanders@company.com,IT Access,4,0
matthew.md@company.com,Benefits,2,0
matthew.md@company.com,Policy Question,8,0
matthew.md@company.com,IT Access,4,1
stephen.wood@company.com,PTO Request,0,0
stephen.wood@company.com,Comp Inquiry,0,0
stephen.wood@company.com,Comp Inquiry,2,1
stephen.wood@company.com,Policy Question,3,1
stephen.wood@company.com,IT Access,1,0
stephen.wood@company.com,PTO Request,2,0
stephen.wood@company.com,Payroll,1,0
dennis.marshall@company.com,IT Access,0,0
dennis.marshall@company.com,Policy Question,0,0
dennis.marshall@company.com,Comp Inquiry,3,0
derrick.brown@company.com,PTO Request,4,0
derrick.brown@company.com,Manager Escalation,0,0
derrick.brown@company.com,Benefits,3,0
derrick.brown@company.com,Comp Inquiry,13,0
mary.miller@company.com,Benefits,4,0
mary.miller@company.com,Manager Escalation,1,0
mary.miller@company.com,Benefits,6,1
mary.miller@company.com,Manager Escalation,1,0
mary.miller@company.com,Manager Escalation,2,0
mary.miller@company.com,Comp Inquiry,0,0
mary.miller@company.com,PTO Request,0,0
mary.miller@company.com,Comp Inquiry,1,0
mary.miller@company.com,Payroll,0,0
joshua.arellano@company.com,Payroll,4,0
joshua.arellano@company.com,Benefits,0,0
joshua.arellano@company.com,Comp Inquiry,12,0
joshua.arellano@company.com,PTO Request,1,0
joshua.arellano@company.com,PTO Request,2,0
joshua.arellano@company.com,IT Access,5,0
kristen.randall@company.com,Policy Question,8,0
jennifer.nichols@company.com,Manager Escalation,5,0
jennifer.nichols@company.com,Payroll,0,1
blake.orr@company.com,Payroll,2,0
blake.orr@company.com,Payroll,3,0
blake.orr@company.com,PTO Request,1,0
blake.orr@company.com,Benefits,3,0
blake.orr@company.com,Payroll,2,0
blake.orr@company.com,Payroll,8,0
kathryn.lester@company.com,Policy Question,2,0
kathryn.lester@company.com,Payroll,0,0
kathryn.lester@company.com,IT Access,0,1
megan.oliver@company.com,PTO Request,0,1
megan.oliver@company.com,PTO Request,7,0
megan.oliver@company.com,Comp Inquiry,4,0
megan.oliver@company.com,PTO Request,0,0
peter.thompson@company.com,Comp Inquiry,2,0
peter.thompson@company.com,Comp Inquiry,8,0
peter.thompson@company.com,PTO Request,3,1
dr.martinez@company.com,Benefits,0,0
dr.martinez@company.com,IT Access,2,0
dr.martinez@company.com,Policy Question,7,0
dr.martinez@company.com,Payroll,3,0
william.graham@company.com,Benefits,0,0
william.graham@company.com,Comp Inquiry,7,0
william.graham@company.com,Policy Question,7,0
william.graham@company.com,PTO Request,8,0
william.graham@company.com,Benefits,0,0
william.graham@company.com,Comp Inquiry,3,0
william.graham@company.com,Policy Question,1,0
william.graham@company.com,Payroll,6,0
william.graham@company.com,Payroll,0,0
william.graham@company.com,Manager Escalation,0,0
william.graham@company.com,Comp Inquiry,3,0
lori.md@company.com,PTO Request,0,0
lori.md@company.com,Benefits,1,0
lori.md@company.com,IT Access,1,0
lori.md@company.com,Benefits,1,1
lori.md@company.com,Benefits,0,0
lori.md@company.com,Benefits,3,1
lori.md@company.com,Comp Inquiry,0,0
lori.md@company.com,PTO Request,2,0
suzanne.jones@company.com,Manager Escalation,0,0
suzanne.jones@company.com,Comp Inquiry,3,0
suzanne.jones@company.com,Comp Inquiry,8,1
james.nguyen@company.com,Benefits,0,0
james.nguyen@company.com,Manager Escalation,0,0
james.nguyen@company.com,Comp Inquiry,0,0
james.nguyen@company.com,Benefits,1,0
james.nguyen@company.com,Manager Escalation,0,0
james.nguyen@company.com,Benefits,1,0
jimmy.marks@company.com,Manager Escalation,6,0
jimmy.marks@company.com,PTO Request,6,0
jimmy.marks@company.com,PTO Request,2,0
jimmy.marks@company.com,Benefits,0,0
lisa.mills@company.com,Payroll,4,0
jason.hernandez@company.com,Comp Inquiry,2,1
jason.hernandez@company.com,Comp Inquiry,2,0
jason.hernandez@company.com,Comp Inquiry,2,0
jason.hernandez@company.com,Benefits,3,1
olivia.ayers@company.com,IT Access,12,0
kristine.garcia@company.com,Benefits,0,0
kristine.garcia@company.com,Benefits,8,0
kristine.garcia@company.com,IT Access,1,0
joseph.cooper@company.com,Comp Inquiry,2,0
james.washington@company.com,Manager Escalation,1,1
james.washington@company.com,Policy Question,1,0
james.washington@company.com,Policy Question,1,1
james.washington@company.com,Policy Question,0,0
james.washington@company.com,Benefits,1,0
amanda.hill@company.com,Benefits,2,0
amanda.hill@company.com,PTO Request,8,1
amanda.hill@company.com,Manager Escalation,8,0
amanda.hill@company.com,Manager Escalation,0,0
amanda.hill@company.com,Policy Question,4,0
lee.steele@company.com,PTO Request,0,0
lee.steele@company.com,IT Access,2,0
lee.steele@company.com,Policy Question,2,0
lee.steele@company.com,IT Access,1,0
lee.steele@company.com,IT Access,3,0
steve.rivera@company.com,PTO Request,1,0
steve.rivera@company.com,Manager Escalation,3,0
steve.rivera@company.com,Comp Inquiry,1,0
patrick.mccall@company.com,Comp Inquiry,2,0
patrick.mccall@company.com,Manager Escalation,4,1
patrick.mccall@company.com,Policy Question,0,0
patrick.mccall@company.com,PTO Request,2,0
patrick.mccall@company.com,Comp Inquiry,1,0
patrick.mccall@company.com,PTO Request,1,0
patrick.mccall@company.com,Policy Question,1,0
alicia.roth@company.com,PTO Request,4,0
alicia.roth@company.com,PTO Request,3,0
alicia.roth@company.com,Manager Escalation,0,1
alicia.roth@company.com,Comp Inquiry,1,1
alicia.roth@company.com,Payroll,5,1
alicia.roth@company.com,Benefits,2,0
alicia.roth@company.com,Benefits,0,0
alicia.roth@company.com,IT Access,5,0
alicia.roth@company.com,Comp Inquiry,7,0
douglas.vasquez@company.com,Payroll,0,0
douglas.vasquez@company.com,Manager Escalation,1,1
douglas.vasquez@company.com,Benefits,1,0
douglas.vasquez@company.com,Payroll,5,1
annette.melton@company.com,IT Access,10,1
annette.melton@company.com,IT Access,1,0
annette.melton@company.com,PTO Request,1,1
annette.melton@company.com,IT Access,2,0
annette.melton@company.com,PTO Request,6,1
annette.melton@company.com,Comp Inquiry,5,0
annette.melton@company.com,Manager Escalation,3,0
william.ramos@company.com,Policy Question,11,0
william.ramos@company.com,Policy Question,0,0
william.ramos@company.com,Comp Inquiry,3,0
william.ramos@company.com,Comp Inquiry,0,0
debra.butler@company.com,IT Access,2,0
debra.butler@company.com,IT Access,5,1
debra.butler@company.com,IT Access,7,0
debra.butler@company.com,Payroll,0,0
chelsea.lewis@company.com,Manager Escalation,0,0
chelsea.lewis@company.com,Comp Inquiry,7,1
chelsea.lewis@company.com,Manager Escalation,1,0
chelsea.lewis@company.com,Policy Question,1,0
chelsea.lewis@company.com,Payroll,0,0
chelsea.lewis@company.com,Payroll,1,0
natalie.malone@company.com,Policy Question,6,1
natalie.malone@company.com,Policy Question,0,1
natalie.malone@company.com,IT Access,2,0
natalie.malone@company.com,Policy Question,0,0
samantha.robertson@company.com,Benefits,1,0
samantha.robertson@company.com,Benefits,0,0
samantha.robertson@company.com,Benefits,3,0
samantha.robertson@company.com,Manager Escalation,0,0
eric.hunter@company.com,PTO Request,0,0
eric.hunter@company.com,Manager Escalation,0,0
eric.hunter@company.com,Benefits,3,0
eric.hunter@company.com,Policy Question,0,0
eric.hunter@company.com,Policy Question,2,1
eric.hunter@company.com,Policy Question,4,0
eric.hunter@company.com,Policy Question,2,0
eric.hunter@company.com,Manager Escalation,6,0
samuel.suarez@company.com,Manager Escalation,0,0
samuel.suarez@company.com,PTO Request,1,1
corey.whitaker@company.com,Comp Inquiry,2,0
corey.whitaker@company.com,PTO Request,11,0
corey.whitaker@company.com,Manager Escalation,2,0
danielle.bryant@company.com,PTO Request,0,0
danielle.bryant@company.com,IT Access,0,0
danielle.bryant@company.com,IT Access,1,0
danielle.bryant@company.com,Benefits,5,0
danielle.bryant@company.com,Payroll,0,0
danielle.bryant@company.com,PTO Request,1,0
danielle.bryant@company.com,Policy Question,3,0
danielle.bryant@company.com,IT Access,1,0
danielle.bryant@company.com,Payroll,0,0
michele.hill@company.com,Policy Question,1,0
michele.hill@company.com,IT Access,3,0
michele.hill@company.com,Benefits,4,1
kathy.reid@company.com,Manager Escalation,2,0
kathy.reid@company.com,Manager Escalation,2,1
kathy.reid@company.com,Policy Question,4,0
kathy.reid@company.com,Benefits,3,0
kathy.reid@company.com,Benefits,2,0
kathy.reid@company.com,Payroll,0,0
kathy.reid@company.com,Comp Inquiry,5,0
kathy.reid@company.com,Manager Escalation,7,0
andre.watson@company.com,Payroll,3,0
andre.watson@company.com,PTO Request,0,0
andre.watson@company.com,Benefits,1,0
andre.watson@company.com,IT Access,5,0
andre.watson@company.com,PTO Request,3,0
andre.watson@company.com,Benefits,3,0
cassandra.harrell@company.com,PTO Request,3,0
cassandra.harrell@company.com,Policy Question,3,0
cassandra.harrell@company.com,IT Access,0,0
cassandra.harrell@company.com,IT Access,1,0
cassandra.harrell@company.com,Manager Escalation,1,0
cassandra.harrell@company.com,Policy Question,3,0
cassandra.harrell@company.com,IT Access,1,1
cassandra.harrell@company.com,Comp Inquiry,1,0
hannah.martin@company.com,PTO Request,2,1
hannah.martin@company.com,IT Access,2,1
nicole.barker@company.com,Benefits,1,1
nicole.barker@company.com,PTO Request,0,0
nicole.barker@company.com,IT Access,4,0
nicole.barker@company.com,PTO Request,0,0
nicole.barker@company.com,Comp Inquiry,0,0
nicole.barker@company.com,Manager Escalation,0,0
nicole.barker@company.com,Benefits,2,0
nicole.barker@company.com,Policy Question,2,0
james.martin@company.com,Benefits,1,0
james.martin@company.com,Payroll,0,0
james.martin@company.com,IT Access,0,1
james.martin@company.com,Comp Inquiry,9,0
traci.vincent@company.com,Payroll,6,0
traci.vincent@company.com,Manager Escalation,1,0
traci.vincent@company.com,Manager Escalation,2,0
traci.vincent@company.com,Payroll,9,0
traci.vincent@company.com,Payroll,4,1
traci.vincent@company.com,Payroll,0,0
megan.adams@company.com,Comp Inquiry,5,0
megan.adams@company.com,Manager Escalation,1,0
megan.adams@company.com,Benefits,3,1
megan.adams@company.com,Comp Inquiry,1,0
megan.adams@company.com,IT Access,2,1
megan.adams@company.com,Manager Escalation,0,1
alejandro.deleon@company.com,IT Access,3,0
alejandro.deleon@company.com,Payroll,3,0
alejandro.deleon@company.com,IT Access,0,0
alejandro.deleon@company.com,Manager Escalation,5,0
alejandro.deleon@company.com,PTO Request,1,0
alejandro.deleon@company.com,Manager Escalation,2,0
alexa.buck@company.com,Policy Question,0,0
alexa.buck@company.com,PTO Request,6,0
alexa.buck@company.com,PTO Request,1,0
alexa.buck@company.com,Policy Question,1,0
alexa.buck@company.com,Benefits,3,1
lindsay.smith@company.com,Manager Escalation,2,1
lindsay.smith@company.com,Comp Inquiry,2,1
robert.torres@company.com,Benefits,1,0
robert.torres@company.com,Manager Escalation,1,0
robert.torres@company.com,IT Access,2,1
maria.coleman@company.com,IT Access,6,0
gregory.king@company.com,Policy Question,0,0
gregory.king@company.com,Policy Question,2,0
gregory.king@company.com,PTO Request,8,1
gregory.king@company.com,Benefits,4,0
gregory.king@company.com,Policy Question,0,0
gregory.king@company.com,Benefits,0,1
gregory.king@company.com,Benefits,2,0
